group	x	y
1	-0.541242067770833	0.000144998769189955
1	-0.536985427187981	0.000215138300697509
1	-0.53272878660513	0.000313507589581792
1	-0.528472146022279	0.000451449717583695
1	-0.524215505439428	0.000635480848560323
1	-0.519958864856577	0.000883441423647332
1	-0.515702224273726	0.00120696081495961
1	-0.511445583690875	0.00161657922906069
1	-0.507188943108024	0.00214243559041259
1	-0.502932302525173	0.00278533444426122
1	-0.498675661942322	0.00356596664656977
1	-0.494419021359471	0.00450268772901551
1	-0.49016238077662	0.00559146112964221
1	-0.485905740193768	0.00685630329197666
1	-0.481649099610917	0.00828851394642335
1	-0.477392459028066	0.00988338781885277
1	-0.473135818445215	0.0116566551123336
1	-0.468879177862364	0.013581521865933
1	-0.464622537279513	0.0156629967880783
1	-0.460365896696662	0.0178995618128517
1	-0.456109256113811	0.0202789698340928
1	-0.45185261553096	0.0228233752726926
1	-0.447595974948109	0.0255304247636333
1	-0.443339334365258	0.0284126736338272
1	-0.439082693782407	0.0315106959703638
1	-0.434826053199555	0.03481981150835
1	-0.430569412616704	0.0383735240997032
1	-0.426312772033853	0.042184157176304
1	-0.422056131451002	0.0462329041419452
1	-0.417799490868151	0.0505325867146986
1	-0.4135428502853	0.0550233553131869
1	-0.409286209702449	0.0596570193400934
1	-0.405029569119598	0.0643646239786066
1	-0.400772928536747	0.0690557733242874
1	-0.396516287953896	0.0736388870114925
1	-0.392259647371045	0.0780216688708512
1	-0.388003006788194	0.082153367574671
1	-0.383746366205342	0.0859515955745067
1	-0.379489725622491	0.0894490296474668
1	-0.37523308503964	0.0926799579237586
1	-0.370976444456789	0.0957352231471815
1	-0.366719803873938	0.0987796285522219
1	-0.362463163291087	0.102018417951562
1	-0.358206522708236	0.105712753007089
1	-0.353949882125385	0.110084014111306
1	-0.349693241542534	0.115562842564745
1	-0.345436600959683	0.122311659827439
1	-0.341179960376832	0.130629004458738
1	-0.336923319793981	0.140870469645366
1	-0.332666679211129	0.153028503701288
1	-0.328410038628278	0.167425905302034
1	-0.324153398045427	0.184037073146194
1	-0.319896757462576	0.202751778762313
1	-0.315640116879725	0.223813658658404
1	-0.311383476296874	0.246792358128079
1	-0.307126835714023	0.271633786082342
1	-0.302870195131172	0.298189295505826
1	-0.298613554548321	0.326094219820946
1	-0.29435691396547	0.355246298001347
1	-0.290100273382619	0.385330872678324
1	-0.285843632799768	0.416124756894108
1	-0.281586992216916	0.447506827495221
1	-0.277330351634065	0.479253764060386
1	-0.273073711051214	0.511284077827015
1	-0.268817070468363	0.543531732680949
1	-0.264560429885512	0.575957445785945
1	-0.260303789302661	0.608597427464963
1	-0.25604714871981	0.641485529870096
1	-0.251790508136959	0.674676737737248
1	-0.247533867554108	0.708291792876923
1	-0.243277226971257	0.742347065352754
1	-0.239020586388406	0.776919606215116
1	-0.234763945805554	0.812032679674938
1	-0.230507305222703	0.847621458759052
1	-0.226250664639852	0.883667405811505
1	-0.221994024057001	0.920012161571739
1	-0.21773738347415	0.956519825429563
1	-0.213480742891299	0.993017379522878
1	-0.209224102308448	1.02934971565978
1	-0.204967461725597	1.06537732810835
1	-0.200710821142746	1.10102581191646
1	-0.196454180559895	1.136334690164
1	-0.192197539977044	1.17138613376691
1	-0.187940899394193	1.20643763536648
1	-0.183684258811341	1.24178453398285
1	-0.17942761822849	1.27790779595504
1	-0.175170977645639	1.31515470368156
1	-0.170914337062788	1.35406574269504
1	-0.166657696479937	1.39503632475149
1	-0.162401055897086	1.43819999188673
1	-0.158144415314235	1.48402801243407
1	-0.153887774731384	1.53219663542415
1	-0.149631134148533	1.58257432309518
1	-0.145374493565682	1.63487904303126
1	-0.141117852982831	1.68840706230862
1	-0.13686121239998	1.74262325119744
1	-0.132604571817128	1.79676402141923
1	-0.128347931234277	1.85022714742303
1	-0.124091290651426	1.90220579583922
1	-0.119834650068575	1.95237547835978
1	-0.115578009485724	2.00033155057099
1	-0.111321368902873	2.04574670838766
1	-0.107064728320022	2.08884937363139
1	-0.102808087737171	2.12956044776602
1	-0.0985514471543198	2.16830321847164
1	-0.0942948065714688	2.20552253542933
1	-0.0900381659886177	2.24154464441869
1	-0.0857815254057666	2.27703411858802
1	-0.0815248848229155	2.31243193519352
1	-0.0772682442400644	2.34824751997529
1	-0.0730116036572133	2.3848028083865
1	-0.0687549630743622	2.42247672539741
1	-0.0644983224915112	2.46136700821221
1	-0.0602416819086601	2.50145432424939
1	-0.055985041325809	2.54275092825248
1	-0.0517284007429579	2.58484003731221
1	-0.0474717601601069	2.62739148277419
1	-0.0432151195772558	2.66984864374175
1	-0.0389584789944046	2.71166143556235
1	-0.0347018384115536	2.75203944125231
1	-0.0304451978287025	2.79035013830581
1	-0.0261885572458515	2.82598380927932
