group	x	y
1	-0.690720096567888	0.000109597870015832
1	-0.685253072321242	0.000161827557785973
1	-0.679786048074596	0.000235465674407711
1	-0.67431902382795	0.000337060825866651
1	-0.668851999581305	0.00047148107695089
1	-0.663384975334659	0.000652459876983882
1	-0.657917951088013	0.000884253586195056
1	-0.652450926841368	0.00117628890351966
1	-0.646983902594722	0.00154291177169346
1	-0.641516878348076	0.0019836485843656
1	-0.636049854101431	0.00251067234782474
1	-0.630582829854785	0.00312463473457897
1	-0.625115805608139	0.00381960040235243
1	-0.619648781361494	0.00460130316747304
1	-0.614181757114848	0.00545001347063833
1	-0.608714732868202	0.0063554414953712
1	-0.603247708621556	0.00730215752415886
1	-0.597780684374911	0.00826797664068565
1	-0.592313660128265	0.00923461005299901
1	-0.586846635881619	0.0101823136988902
1	-0.581379611634974	0.011098592961191
1	-0.575912587388328	0.0119670935526414
1	-0.570445563141682	0.0127903325437736
1	-0.564978538895037	0.0135700632696414
1	-0.559511514648391	0.0143174834471514
1	-0.554044490401745	0.0150544819806418
1	-0.548577466155099	0.0158081130892365
1	-0.543110441908454	0.0166133326802461
1	-0.537643417661808	0.0175016973015434
1	-0.532176393415162	0.0185338636389665
1	-0.526709369168517	0.0197356137582686
1	-0.521242344921871	0.0211586183806251
1	-0.515775320675225	0.0228625716635666
1	-0.51030829642858	0.0248646529711226
1	-0.504841272181934	0.0272421964696821
1	-0.499374247935288	0.0300174526825004
1	-0.493907223688643	0.0332102448848932
1	-0.488440199441997	0.0369155490692965
1	-0.482973175195351	0.0410977955610474
1	-0.477506150948705	0.045807636258004
1	-0.47203912670206	0.0510789076795492
1	-0.466572102455414	0.0568742507814719
1	-0.461105078208768	0.0632565641172451
1	-0.455638053962123	0.0701837889784975
1	-0.450171029715477	0.0776358936723823
1	-0.444704005468831	0.0856630308090967
1	-0.439236981222185	0.0941816271901542
1	-0.43376995697554	0.103210173691176
1	-0.428302932728894	0.11274351853647
1	-0.422835908482248	0.122734275877012
1	-0.417368884235603	0.13323437316942
1	-0.411901859988957	0.144211681303752
1	-0.406434835742311	0.155675540723293
1	-0.400967811495666	0.167711917192194
1	-0.39550078724902	0.180294743842314
1	-0.390033763002374	0.193515114485103
1	-0.384566738755729	0.20744779756723
1	-0.379099714509083	0.222107904056164
1	-0.373632690262437	0.237673499539399
1	-0.368165666015791	0.254153061396376
1	-0.362698641769146	0.271621579163397
1	-0.3572316175225	0.290267289014042
1	-0.351764593275854	0.31003066570684
1	-0.346297569029209	0.331062444600056
1	-0.340830544782563	0.353414934562232
1	-0.335363520535917	0.377034698400949
1	-0.329896496289272	0.402117468033155
1	-0.324429472042626	0.428537031831789
1	-0.31896244779598	0.456311538416599
1	-0.313495423549335	0.485552805402442
1	-0.308028399302689	0.516095367943218
1	-0.302561375056043	0.548036752767301
1	-0.297094350809397	0.581342369627367
1	-0.291627326562752	0.615915626432159
1	-0.286160302316106	0.651915584102101
1	-0.28069327806946	0.689173785760217
1	-0.275226253822815	0.727695712357109
1	-0.269759229576169	0.767528525020609
1	-0.264292205329523	0.808475164550824
1	-0.258825181082878	0.850535666106756
1	-0.253358156836232	0.893529397984793
1	-0.247891132589586	0.937236855830335
1	-0.242424108342941	0.981498278115052
1	-0.236957084096295	1.02597278301188
1	-0.231490059849649	1.07039091369038
1	-0.226023035603003	1.11439595037285
1	-0.220556011356358	1.15773516385743
1	-0.215088987109712	1.20005444246579
1	-0.209621962863066	1.24113429831699
1	-0.204154938616421	1.28087884416255
1	-0.198687914369775	1.31895802368163
1	-0.193220890123129	1.35553680723566
1	-0.187753865876483	1.39056224811406
1	-0.182286841629838	1.42402887131705
1	-0.176819817383192	1.45617269322399
1	-0.171352793136546	1.48697256100908
1	-0.165885768889901	1.5166004454564
1	-0.160418744643255	1.54517967218888
1	-0.154951720396609	1.57261277740059
1	-0.149484696149964	1.5990584510486
1	-0.144017671903318	1.62444217487905
1	-0.138550647656672	1.6486742456039
1	-0.133083623410027	1.67180756577808
1	-0.127616599163381	1.69367917917956
1	-0.122149574916735	1.7143435055801
1	-0.116682550670089	1.73385986153043
1	-0.111215526423444	1.75215353268804
1	-0.105748502176798	1.76949462112525
1	-0.100281477930152	1.78597801313638
1	-0.0948144536835067	1.80179378602386
1	-0.089347429436861	1.81719005123797
1	-0.0838804051902153	1.8323350178643
1	-0.0784133809435696	1.84743106736652
1	-0.072946356696924	1.862597651723
1	-0.0674793324502783	1.87792832101853
1	-0.0620123082036326	1.8934085087445
1	-0.0565452839569868	1.90898904950426
1	-0.0510782597103411	1.92453567201447
1	-0.0456112354636954	1.93989087430226
1	-0.0401442112170497	1.95480783457964
1	-0.034677186970404	1.96908584178602
1	-0.0292101627237583	1.98253187478799
1	-0.0237431384771126	1.9948218330089
1	-0.0182761142304669	2.00592077835831
1	-0.0128090899838212	2.01561272928346
1	-0.00734206573717555	2.02379175500866
1	-0.00187504149052986	2.03052582387831
1	0.00359198275611583	2.03562521303974
1	0.00905900700276152	2.03925809523952
1	0.0145260312494072	2.04146567050547
1	0.0199930554960529	2.04217650123293
1	0.0254600797426986	2.04161675572257
1	0.0309271039893443	2.03974407172162
1	0.03639412823599	2.03662013178262
1	0.0418611524826357	2.03236533299605
1	0.0473281767292814	2.026863617635
1	0.0527952009759271	2.02025727032783
1	0.0582622252225727	2.0125459339755
1	0.0637292494692184	2.00364792273682
1	0.0691962737158641	1.99369738784445
1	0.0746632979625098	1.98261136872766
1	0.0801303222091556	1.97040912938208
1	0.0855973464558013	1.95715222538563
1	0.091064370702447	1.94266700107908
1	0.0965313949490927	1.92703209032454
1	0.101998419195738	1.91014348908003
1	0.107465443442384	1.89177192749281
1	0.11293246768903	1.87191186524254
1	0.118399491935675	1.85022619045752
1	0.123866516182321	1.8265155304302
1	0.129333540428967	1.80067613246239
1	0.134800564675613	1.77212696468837
1	0.140267588922258	1.74096282594973
1	0.145734613168904	1.70693295049782
1	0.15120163741555	1.66974509077467
1	0.156668661662195	1.62969126783226
1	0.162135685908841	1.58658259468675
1	0.167602710155487	1.54074251833701
1	0.173069734402132	1.49257976851917
1	0.178536758648778	1.44220815311557
1	0.184003782895424	1.39039729520933
1	0.189470807142069	1.33758581847283
1	0.194937831388715	1.28437636839199
1	0.200404855635361	1.23136412895017
1	0.205871879882007	1.17916948117351
1	0.211338904128652	1.12832696314904
1	0.216805928375298	1.07920155177167
1	0.222272952621944	1.03250649841534
1	0.227739976868589	0.988239232001565
1	0.233207001115235	0.946734515010493
1	0.238674025361881	0.908223742339522
1	0.244141049608526	0.87245524507352
1	0.249608073855172	0.839634551969462
1	0.255075098101818	0.809400149008372
1	0.260542122348464	0.781437564798461
1	0.266009146595109	0.755674108012287
1	0.271476170841755	0.731466241871763
1	0.276943195088401	0.708531654011853
1	0.282410219335046	0.686459358526054
1	0.287877243581692	0.664825820987589
1	0.293344267828338	0.643321846350192
1	0.298811292074983	0.62165366672544
1	0.304278316321629	0.59965397160535
1	0.309745340568275	0.577167524736784
1	0.315212364814921	0.554249053224085
1	0.320679389061566	0.530950821872866
1	0.326146413308212	0.507445537904346
1	0.331613437554858	0.483954008001659
