group	x	y
1	-0.834827438732363	9.80929593241305e-05
1	-0.828562730893131	0.000146244168060931
1	-0.822298023053899	0.000213631389360469
1	-0.816033315214667	0.000308114776368575
1	-0.809768607375435	0.000433739383499702
1	-0.803503899536203	0.000600904725555828
1	-0.797239191696971	0.000817510407920008
1	-0.790974483857739	0.00108788474710075
1	-0.784709776018507	0.00142683225620643
1	-0.778445068179275	0.00183318136223391
1	-0.772180360340042	0.00230969707732169
1	-0.76591565250081	0.00286180424063779
1	-0.759650944661578	0.00347559970363625
1	-0.753386236822346	0.00414466950301919
1	-0.747121528983114	0.00485161573508416
1	-0.740856821143882	0.00557392077858016
1	-0.73459211330465	0.00628608032457979
1	-0.728327405465418	0.00695919272011343
1	-0.722062697626186	0.00756884733488846
1	-0.715797989786954	0.00807597161107242
1	-0.709533281947722	0.00847100744378937
1	-0.703268574108489	0.00873405793112073
1	-0.697003866269257	0.00885292557940486
1	-0.690739158430025	0.00884515280353907
1	-0.684474450590793	0.00871628653506881
1	-0.678209742751561	0.00850260094153583
1	-0.671945034912329	0.00824501777992158
1	-0.665680327073097	0.0079960440016619
1	-0.659415619233865	0.00781682991916646
1	-0.653150911394633	0.00777066905735992
1	-0.646886203555401	0.00794885982542762
1	-0.640621495716168	0.00839964352651668
1	-0.634356787876936	0.00921611203551091
1	-0.628092080037704	0.0104703048738021
1	-0.621827372198472	0.0121903367250232
1	-0.61556266435924	0.0144899890638358
1	-0.609297956520008	0.0173622479216078
1	-0.603033248680776	0.0208259539536631
1	-0.596768540841544	0.0249586069603373
1	-0.590503833002312	0.0296774760759305
1	-0.58423912516308	0.0349968354225017
1	-0.577974417323848	0.0408899995869894
1	-0.571709709484615	0.0472650457106152
1	-0.565445001645383	0.0541099349826732
1	-0.559180293806151	0.0613300541566155
1	-0.552915585966919	0.068851733117712
1	-0.546650878127687	0.0766446227913757
1	-0.540386170288455	0.0846145014090061
1	-0.534121462449223	0.0927207634621576
1	-0.527856754609991	0.100920276587091
1	-0.521592046770759	0.109167998975917
1	-0.515327338931527	0.11743519614088
1	-0.509062631092295	0.125691118041366
