group	x	y
1	-0.864007830154022	9.91900927678939e-05
1	-0.857991900700114	0.000146484212024647
1	-0.851975971246207	0.000212302687111111
1	-0.845960041792299	0.000303801389054198
1	-0.839944112338391	0.000424720308122362
1	-0.833928182884484	0.00058561310495167
1	-0.827912253430576	0.000792712059015794
1	-0.821896323976668	0.00105092870178311
1	-0.815880394522761	0.0013757349540555
1	-0.809864465068853	0.00176433402819896
1	-0.803848535614945	0.00222379870969708
1	-0.797832606161038	0.00275722743866984
1	-0.79181667670713	0.0033553538350107
1	-0.785800747253223	0.00401763017709839
1	-0.779784817799315	0.00472748083384606
1	-0.773768888345407	0.00546936649260357
1	-0.767752958891499	0.00622498397323568
1	-0.761737029437592	0.00697120025055834
1	-0.755721099983684	0.00768606357828236
1	-0.749705170529777	0.00834586744608598
1	-0.743689241075869	0.00893878003626666
1	-0.737673311621961	0.00944345682398441
1	-0.731657382168054	0.00986096081969474
1	-0.725641452714146	0.0101941192656027
1	-0.719625523260238	0.010445002531296
1	-0.71360959380633	0.0106399729208153
1	-0.707593664352423	0.0107973448251304
1	-0.701577734898515	0.0109466742648663
1	-0.695561805444608	0.0111149721512452
1	-0.6895458759907	0.01133615515085
1	-0.683529946536792	0.0116329073105129
1	-0.677514017082885	0.012026461101867
1	-0.671498087628977	0.0125472810738289
1	-0.665482158175069	0.0131957995641874
1	-0.659466228721162	0.0139939960768638
1	-0.653450299267254	0.0149506233085492
1	-0.647434369813346	0.0160634921767244
1	-0.641418440359439	0.017364761742812
1	-0.635402510905531	0.0188470283477862
1	-0.629386581451623	0.0205272284446736
1	-0.623370651997716	0.022439760150896
1	-0.617354722543808	0.0245792568155763
1	-0.6113387930899	0.0269868102255731
1	-0.605322863635993	0.0296773368584806
1	-0.599306934182085	0.0326510877188328
1	-0.593291004728178	0.035966602844925
1	-0.58727507527427	0.0395955816527999
1	-0.581259145820362	0.0435558878335848
1	-0.575243216366455	0.0478694278979992
1	-0.569227286912547	0.0524984740448225
1	-0.563211357458639	0.057463710580861
1	-0.557195428004732	0.0627332427795096
1	-0.551179498550824	0.0682694735011493
1	-0.545163569096916	0.0740729748024157
1	-0.539147639643009	0.0800630647001775
1	-0.533131710189101	0.0861966458243786
1	-0.527115780735193	0.0924037816931166
1	-0.521099851281286	0.0986042582749207
1	-0.515083921827378	0.104708024496593
1	-0.50906799237347	0.110627796302618
1	-0.503052062919563	0.11629738118117
1	-0.497036133465655	0.12160478073605
1	-0.491020204011747	0.12655298996647
1	-0.48500427455784	0.131111545919499
1	-0.478988345103932	0.135306782068841
1	-0.472972415650024	0.139246805903489
1	-0.466956486196117	0.143047948925399
1	-0.460940556742209	0.146921008368157
1	-0.454924627288301	0.151078902721325
1	-0.448908697834394	0.155875687447005
1	-0.442892768380486	0.161537528272089
1	-0.436876838926578	0.168430893915894
1	-0.430860909472671	0.176915689173816
1	-0.424844980018763	0.187133886705596
1	-0.418829050564855	0.199563635744449
1	-0.412813121110948	0.214217852639686
1	-0.40679719165704	0.231191808316
1	-0.400781262203132	0.250774252262504
1	-0.394765332749225	0.272638053182838
1	-0.388749403295317	0.29685819867815
1	-0.382733473841409	0.323249945864611
1	-0.376717544387502	0.351467560769867
1	-0.370701614933594	0.381474440283739
1	-0.364685685479687	0.412822348117084
1	-0.358669756025779	0.445277689509564
1	-0.352653826571871	0.478636289162925
1	-0.346637897117964	0.512564164398363
1	-0.340621967664056	0.546884703811699
1	-0.334606038210148	0.581370304923514
1	-0.328590108756241	0.61584457389002
1	-0.322574179302333	0.65011345392206
1	-0.316558249848425	0.684032635162494
1	-0.310542320394518	0.717446499625902
1	-0.30452639094061	0.750139664265246
1	-0.298510461486702	0.782032869727372
1	-0.292494532032795	0.812894174677571
1	-0.286478602578887	0.842601121077581
1	-0.280462673124979	0.871107925564529
1	-0.274446743671072	0.898134061145386
1	-0.268430814217164	0.923813090835526
1	-0.262414884763256	0.948092895782897
1	-0.256398955309349	0.97097038285737
1	-0.250383025855441	0.992699304644099
1	-0.244367096401533	1.01336160611011
1	-0.238351166947626	1.03327393445663
1	-0.232335237493718	1.05273627487344
1	-0.22631930803981	1.07207279406981
1	-0.220303378585903	1.09166062752268
1	-0.214287449131995	1.11185511086143
1	-0.208271519678087	1.13307104074912
1	-0.20225559022418	1.15551786711801
1	-0.196239660770272	1.17961756737135
1	-0.190223731316365	1.20549351775014
1	-0.184207801862457	1.23321387141478
1	-0.178191872408549	1.26308324538619
1	-0.172175942954641	1.29480718832307
1	-0.166160013500734	1.32839815263007
1	-0.160144084046826	1.36368984447804
1	-0.154128154592919	1.40030593599105
1	-0.148112225139011	1.43806230541441
1	-0.142096295685103	1.47649396211647
1	-0.136080366231196	1.51523600915348
1	-0.130064436777288	1.55385082995236
1	-0.12404850732338	1.59194418688091
1	-0.118032577869473	1.62908237893949
1	-0.112016648415565	1.66483222890226
1	-0.106000718961657	1.69897212715692
1	-0.0999847895077496	1.73096105925807
1	-0.093968860053842	1.76072228295556
1	-0.0879529305999344	1.78808285972212
1	-0.0819370011460267	1.81267649559822
1	-0.075921071692119	1.83477205052681
1	-0.0699051422382113	1.85420771528905
1	-0.0638892127843037	1.87112793051436
1	-0.057873283330396	1.88586555565983
1	-0.0518573538764884	1.898390134964
1	-0.0458414244225808	1.90920099059872
1	-0.0398254949686731	1.91852360508525
1	-0.0338095655147654	1.92653244765331
1	-0.0277936360608577	1.93356920656504
1	-0.0217777066069501	1.93969396083838
1	-0.0157617771530425	1.94498763116369
1	-0.00974584769913478	1.94946332347902
1	-0.00372991824522717	1.95284927577819
1	0.00228601120868055	1.95503672239834
1	0.00830194066258816	1.95571567772944
1	0.0143178701164959	1.95441598578601
1	0.0203337995704035	1.95101327210942
1	0.0263497290243111	1.94499626777742
1	0.0323656584782188	1.93620992910564
1	0.0383815879321264	1.92467702586229
1	0.0443975173860341	1.90995937364622
1	0.0504134468399418	1.89256615094469
1	0.0564293762938495	1.87257287369079
1	0.0624453057477571	1.8502142063168
1	0.0684612352016647	1.82608336870666
1	0.0744771646555724	1.80046126412865
1	0.08049309410948	1.77391271363634
1	0.0865090235633877	1.74686490216925
1	0.0925249530172954	1.71969686139944
1	0.0985408824712031	1.69273531095147
1	0.104556811925111	1.66620224633823
1	0.110572741379018	1.64025310384108
1	0.116588670832926	1.6148672026276
1	0.122604600286834	1.59005132732503
1	0.128620529740741	1.56563590902608
1	0.134636459194649	1.54145186440376
1	0.140652388648557	1.51728574673689
1	0.146668318102464	1.49291269040646
1	0.152684247556372	1.46810413461055
1	0.15870017701028	1.44262044346223
1	0.164716106464187	1.41634072586122
1	0.170732035918095	1.38899253523614
1	0.176747965372003	1.36051659282611
1	0.18276389482591	1.33082292107993
1	0.188779824279818	1.29968122096834
1	0.194795753733725	1.26719666231372
1	0.200811683187633	1.2332334926653
1	0.206827612641541	1.1977846600892
1	0.212843542095448	1.16098888825197
1	0.218859471549356	1.12276549905067
1	0.224875401003264	1.08339306283654
1	0.230891330457171	1.04304888066008
1	0.236907259911079	1.00194756206453
1	0.242923189364987	0.9604871113373
1	0.248939118818895	0.919010225596524
1	0.254955048272802	0.877960331557149
1	0.26097097772671	0.837687391045485
1	0.266986907180617	0.798750723631611
1	0.273002836634525	0.76138381723025
1	0.279018766088433	0.725899176058223
1	0.28503469554234	0.69268980560748
1	0.291050624996248	0.661647781814101
1	0.297066554450156	0.633006559554266
1	0.303082483904063	0.60663878023129
1	0.309098413357971	0.582291700013491
1	0.315114342811879	0.560027810205738
1	0.321130272265786	0.539348734725322
1	0.327146201719694	0.520065943257914
1	0.333162131173602	0.501953918151484
1	0.339178060627509	0.484654341063292
1	0.345193990081417	0.468003533154431
1	0.351209919535325	0.451753730859926
1	0.357225848989232	0.43573144963556
1	0.36324177844314	0.41980650961903
1	0.369257707897048	0.403853912963833
1	0.375273637350955	0.387792523063513
1	0.381289566804863	0.371548266870834
1	0.387305496258771	0.355100662419959
1	0.393321425712678	0.338410008286921
1	0.399337355166586	0.321497252232847
1	0.405353284620493	0.304397751627574
1	0.411369214074401	0.287150739330054
1	0.417385143528309	0.269854216936559
1	0.423401072982216	0.252599910206205
1	0.429417002436124	0.235516003610825
1	0.435432931890032	0.218701934349906
1	0.441448861343939	0.202319301977266
1	0.447464790797847	0.186457830294649
1	0.453480720251755	0.171196289033216
